Date,Year,Model,Revenue,Quantity Sold,Region,Country,Channel,Fuel Type,Dealer/Channel,Market Segment,Promotion/Discounts (%),Customer Income Band,Unit Price
21/03/2019,2019,BMW 2 Series,106752,2,North America,USA,Dealership,Diesel,Offline,Luxury,3.3,High,53376
,,,,,,,,,,,,,
22/03/2019,2019,BMW M3,44567,3,Europe,Spain,Wholesale,Electric,Fleet,Economy,7.7,Low,14855.66667
23/03/2019,2019,BMW 6 Series,70289,3,South America,Unknown,Wholesale,Gasoline,Online,Economy,7.8,Low,23429.66667
23/03/2019,2019,BMW 3 Series,63299,4,North America,USA,Dealership,Diesel,Online,Economy,5.6,Medium,15824.75
,,,,,,,,,,,,,
23/03/2019,2019,BMW 2 Series,54463,5,Europe,Spain,Wholesale,Diesel,Offline,Economy,3.6,Medium,10892.6
,,,,,,,,,,,,,
23/03/2019,2019,BMW X2,107195,2,Europe,UK,Wholesale,Hybrid,Offline,Luxury,2.2,Medium,53597.5
24/03/2019,2019,BMW X2,80978,2,North America,USA,Wholesale,Hybrid,Offline,Premium,3.5,Medium,40489
25/03/2019,2019,BMW i3,61852,4,South America,Unknown,Wholesale,Electric,Offline,Economy,7.5,High,15463
25/03/2019,2019,BMW X4,76779,2,Asia,South Korea,Dealership,Electric,Offline,Premium,3.1,Medium,38389.5
26/03/2019,2019,BMW X7,58333,3,North America,Mexico,Wholesale,Gasoline,Online,Economy,6.4,Low,19444.33333
26/03/2019,2019,BMW iX,41629,1,Asia,South Korea,Dealership,Electric,Fleet,Premium,2.8,High,41629
26/03/2019,2019,BMW 6 Series,68648,3,Europe,UK,Wholesale,Gasoline,Offline,Economy,9.4,Low,22882.66667
26/03/2019,2019,BMW 1 Series,102681,1,Europe,France,Wholesale,Electric,Offline,Luxury,3.9,Medium,102681
,,,,,,,,,,,,,
26/03/2019,2019,BMW i4,62919,2,Europe,UK,Wholesale,Electric,Offline,Premium,1.6,Medium,31459.5
26/03/2019,2019,BMW X1,84289,5,South America,Unknown,Wholesale,Diesel,Offline,Economy,7,Low,16857.8
27/03/2019,2019,BMW X3,85441,1,Asia,China,Wholesale,Diesel,Offline,Luxury,2.8,Medium,85441
27/03/2019,2019,BMW M8,119294,3,South America,Unknown,Wholesale,Gasoline,Offline,Premium,2.9,Medium,39764.66667
27/03/2019,2019,BMW X5,76809,3,Asia,South Korea,Wholesale,Hybrid,Online,Premium,0.8,Medium,25603
27/03/2019,2019,BMW M4,106031,3,Africa,South Africa,Wholesale,Gasoline,Offline,Premium,1,Medium,35343.66667
27/03/2019,2019,BMW i4,68875,3,Asia,Japan,Wholesale,Electric,Fleet,Economy,8.9,Low,22958.33333
28/03/2019,2019,BMW 5 Series,42069,4,Africa,Nigeria,Dealership,Hybrid,Offline,Economy,8.7,High,10517.25
28/03/2019,2019,BMW i3,93726,2,Asia,South Korea,Dealership,Electric,Online,Premium,0.6,Low,46863
28/03/2019,2019,BMW X3,114682,5,Europe,Spain,Wholesale,Diesel,Offline,Economy,4.6,Medium,22936.4
28/03/2019,2019,BMW i8,49887,4,Europe,Germany,Dealership,Electric,Online,Economy,7.1,Low,12471.75
29/03/2019,2019,BMW 8 Series,30605,2,North America,USA,Wholesale,Gasoline,Online,Economy,8.1,Low,15302.5
29/03/2019,2019,BMW X3,107952,1,Asia,India,Wholesale,Diesel,Offline,Luxury,2.1,High,107952
30/03/2019,2019,BMW M8,84697,4,South America,Unknown,Wholesale,Gasoline,Fleet,Economy,7.5,Low,21174.25
30/03/2019,2019,BMW M2,83649,4,South America,Unknown,Wholesale,Electric,Offline,Economy,5.3,Low,20912.25
31/03/2019,2019,BMW X2,114559,4,Africa,Nigeria,Dealership,Hybrid,Offline,Premium,2.5,Medium,28639.75
31/03/2019,2019,BMW X6,73426,4,Asia,China,Wholesale,Diesel,Fleet,Economy,3.5,Low,18356.5
31/03/2019,2019,BMW X2,71682,1,Africa,Egypt,Wholesale,Hybrid,Offline,Luxury,1.1,High,71682
1/4/2019,2019,BMW X5,73388,3,Asia,India,Dealership,Hybrid,Offline,Economy,6.9,Low,24462.66667
1/4/2019,2019,BMW X7,80142,4,Africa,Nigeria,Dealership,Gasoline,Offline,Economy,9.3,Medium,20035.5
1/4/2019,2019,BMW i8,90049,2,South America,Unknown,Wholesale,Electric,Fleet,Premium,0.3,Medium,45024.5
2/4/2019,2019,BMW M2,100540,3,South America,Unknown,Wholesale,Electric,Offline,Premium,3.6,Medium,33513.33333
2/4/2019,2019,BMW X1,90361,1,Asia,India,Wholesale,Diesel,Fleet,Luxury,2.2,High,90361
3/4/2019,2019,BMW 1 Series,64519,5,Europe,UK,Dealership,Electric,Offline,Economy,4.4,High,12903.8
,,,,,,,,,,,,,
3/4/2019,2019,BMW i8,118992,1,Africa,Nigeria,Wholesale,Electric,Offline,Luxury,2.9,High,118992
5/4/2019,2019,BMW M5,88353,5,South America,Unknown,Wholesale,Electric,Fleet,Economy,4.9,Low,17670.6
5/4/2019,2019,BMW i4,69648,2,Asia,China,Wholesale,Electric,Fleet,Premium,2.8,Medium,34824
5/4/2019,2019,BMW 3 Series,33573,5,South America,Unknown,Wholesale,Diesel,Offline,Economy,9.4,Low,6714.6
,,,,,,,,,,,,,
5/4/2019,2019,BMW 4 Series,106859,4,Africa,South Africa,Wholesale,Gasoline,Offline,Premium,0.2,High,26714.75
,,,,,,,,,,,,,
5/4/2019,2019,BMW i4,91599,3,South America,Unknown,Wholesale,Electric,Offline,Premium,0.8,Medium,30533
5/4/2019,2019,BMW 8 Series,103965,3,South America,Unknown,Wholesale,Gasoline,Offline,Premium,2.1,Medium,34655
6/4/2019,2019,BMW 4 Series,110373,4,Asia,South Korea,Wholesale,Gasoline,Offline,Premium,3.1,Low,27593.25
,,,,,,,,,,,,,
6/4/2019,2019,BMW 5 Series,65377,3,South America,Unknown,Wholesale,Hybrid,Fleet,Economy,8.2,Medium,21792.33333
7/4/2019,2019,BMW iX3,116923,1,Europe,UK,Wholesale,Electric,Online,Luxury,2.5,Medium,116923
7/4/2019,2019,BMW M4,114728,4,Asia,Japan,Wholesale,Gasoline,Online,Premium,3.2,High,28682
7/4/2019,2019,BMW 8 Series,72986,4,Europe,Italy,Wholesale,Gasoline,Fleet,Economy,4,Low,18246.5
7/4/2019,2019,BMW X4,53810,3,Europe,France,Wholesale,Electric,Online,Economy,6.2,Medium,17936.66667
7/4/2019,2019,BMW i8,69768,5,Asia,India,Dealership,Electric,Online,Economy,6.3,High,13953.6
8/4/2019,2019,BMW X3,60100,2,Asia,Japan,Wholesale,Diesel,Online,Premium,1.8,High,30050
8/4/2019,2019,BMW i8,112871,5,Africa,South Africa,Wholesale,Electric,Fleet,Economy,5.6,Medium,22574.2
8/4/2019,2019,BMW 6 Series,91264,1,South America,Unknown,Wholesale,Gasoline,Fleet,Luxury,0.8,High,91264
9/4/2019,2019,BMW X1,67269,4,North America,USA,Wholesale,Diesel,Fleet,Economy,6.5,Medium,16817.25
9/4/2019,2019,BMW 4 Series,79781,4,Asia,Japan,Dealership,Gasoline,Fleet,Economy,7.2,Low,19945.25
,,,,,,,,,,,,,
9/4/2019,2019,BMW X6,89113,1,North America,USA,Wholesale,Diesel,Offline,Luxury,1.4,High,89113
9/4/2019,2019,BMW 7 Series,79190,2,South America,Unknown,Dealership,Electric,Offline,Premium,3.1,Low,39595
9/4/2019,2019,BMW M4,33646,4,North America,USA,Wholesale,Gasoline,Offline,Economy,7.5,Low,8411.5
10/4/2019,2019,BMW i3,88413,5,North America,Canada,Dealership,Electric,Offline,Economy,4.8,Medium,17682.6
10/4/2019,2019,BMW X7,84626,1,Africa,South Africa,Wholesale,Gasoline,Offline,Luxury,1.9,High,84626
10/4/2019,2019,BMW Z4,103750,4,North America,Canada,Dealership,Gasoline,Fleet,Premium,2,Medium,25937.5
12/4/2019,2019,BMW iX,48001,5,North America,USA,Wholesale,Electric,Offline,Economy,9.3,Low,9600.2
12/4/2019,2019,BMW 7 Series,105043,1,Africa,Nigeria,Wholesale,Electric,Offline,Luxury,1.6,Medium,105043
13/04/2019,2019,BMW iX,95039,1,Europe,France,Dealership,Electric,Offline,Luxury,1.4,High,95039
13/04/2019,2019,BMW 1 Series,38360,1,Africa,Egypt,Dealership,Electric,Offline,Premium,1.5,Medium,38360
,,,,,,,,,,,,,
14/04/2019,2019,BMW iX,57014,2,Asia,Japan,Wholesale,Electric,Offline,Premium,3.7,Medium,28507
15/04/2019,2019,BMW 5 Series,115658,1,Africa,Egypt,Wholesale,Hybrid,Offline,Luxury,0.3,Medium,115658
15/04/2019,2019,BMW 6 Series,34909,3,North America,Mexico,Wholesale,Gasoline,Fleet,Economy,9.2,Medium,11636.33333
15/04/2019,2019,BMW 3 Series,107090,3,Africa,Egypt,Wholesale,Diesel,Offline,Premium,3,Medium,35696.66667
,,,,,,,,,,,,,
16/04/2019,2019,BMW Z4,62007,1,Europe,France,Dealership,Gasoline,Online,Luxury,1.9,High,62007
16/04/2019,2019,BMW X7,112141,4,South America,Unknown,Wholesale,Gasoline,Fleet,Premium,2.1,Low,28035.25
17/04/2019,2019,BMW X1,117691,3,Africa,Nigeria,Dealership,Diesel,Offline,Premium,3.3,Low,39230.33333
17/04/2019,2019,BMW 7 Series,112990,5,Europe,France,Wholesale,Electric,Offline,Economy,5.5,High,22598
17/04/2019,2019,BMW 4 Series,78556,5,South America,Unknown,Wholesale,Gasoline,Offline,Economy,9.9,High,15711.2
,,,,,,,,,,,,,
17/04/2019,2019,BMW X5,93177,4,Africa,South Africa,Wholesale,Hybrid,Offline,Economy,3.6,High,23294.25
17/04/2019,2019,BMW X7,98495,5,Africa,Nigeria,Dealership,Gasoline,Offline,Economy,9.2,Low,19699
18/04/2019,2019,BMW 5 Series,44559,4,Asia,Japan,Dealership,Hybrid,Online,Economy,6.7,Low,11139.75
19/04/2019,2019,BMW 8 Series,110919,5,Africa,Nigeria,Wholesale,Gasoline,Offline,Economy,6.8,Low,22183.8
19/04/2019,2019,BMW X3,66963,1,South America,Unknown,Dealership,Diesel,Fleet,Luxury,2.5,High,66963
19/04/2019,2019,BMW i8,101521,5,North America,USA,Dealership,Electric,Offline,Economy,3.7,Low,20304.2
20/04/2019,2019,BMW 6 Series,98201,1,South America,Unknown,Wholesale,Gasoline,Offline,Luxury,0.7,High,98201
20/04/2019,2019,BMW X4,42869,5,North America,USA,Wholesale,Electric,Offline,Economy,3.6,Medium,8573.8
20/04/2019,2019,BMW iX,74974,5,North America,Canada,Dealership,Electric,Fleet,Economy,6.7,Low,14994.8
20/04/2019,2019,BMW M4,110535,5,South America,Unknown,Dealership,Gasoline,Offline,Economy,5.6,Low,22107
20/04/2019,2019,BMW M2,106489,1,Africa,Egypt,Dealership,Electric,Offline,Luxury,0.3,High,106489
21/04/2019,2019,BMW i4,79117,5,Asia,South Korea,Dealership,Electric,Offline,Economy,5.4,Low,15823.4
21/04/2019,2019,BMW X1,57609,5,Europe,Italy,Dealership,Diesel,Online,Economy,4.9,Low,11521.8
22/04/2019,2019,BMW X5,93956,2,Africa,Egypt,Wholesale,Hybrid,Offline,Premium,1.4,High,46978
22/04/2019,2019,BMW 6 Series,32976,1,South America,Unknown,Dealership,Gasoline,Offline,Premium,0.5,High,32976
22/04/2019,2019,BMW X1,53138,3,Asia,China,Wholesale,Diesel,Fleet,Economy,4.6,Low,17712.66667
22/04/2019,2019,BMW M8,47843,4,Africa,Egypt,Wholesale,Gasoline,Offline,Economy,4.7,High,11960.75
22/04/2019,2019,BMW X5,62559,2,South America,Unknown,Dealership,Hybrid,Offline,Premium,3.9,Medium,31279.5
22/04/2019,2019,BMW M8,108255,5,Asia,South Korea,Dealership,Gasoline,Offline,Economy,5.5,Low,21651
23/04/2019,2019,BMW 1 Series,64162,3,Europe,Germany,Wholesale,Electric,Online,Economy,6,Low,21387.33333
,,,,,,,,,,,,,
23/04/2019,2019,BMW M5,59048,3,South America,Unknown,Wholesale,Electric,Online,Economy,9.2,Medium,19682.66667
23/04/2019,2019,BMW X3,106347,5,Asia,South Korea,Dealership,Diesel,Offline,Economy,10,Medium,21269.4
23/04/2019,2019,BMW M4,104397,5,South America,Unknown,Wholesale,Gasoline,Fleet,Economy,7.2,High,20879.4
23/04/2019,2019,BMW M4,81759,2,Asia,India,Wholesale,Gasoline,Offline,Premium,1.2,Medium,40879.5
23/04/2019,2019,BMW M5,48220,1,North America,Mexico,Wholesale,Electric,Fleet,Premium,1.1,Medium,48220
23/04/2019,2019,BMW 8 Series,31887,2,South America,Unknown,Wholesale,Gasoline,Fleet,Economy,8.9,Low,15943.5
24/04/2019,2019,BMW iX3,93153,1,Africa,Egypt,Wholesale,Electric,Offline,Luxury,0,High,93153
24/04/2019,2019,BMW X5,44852,3,Europe,Germany,Dealership,Hybrid,Fleet,Economy,5.2,Medium,14950.66667
24/04/2019,2019,BMW iX3,86938,4,Europe,Italy,Wholesale,Electric,Online,Economy,3.7,Low,21734.5
25/04/2019,2019,BMW M8,104398,5,Asia,India,Wholesale,Gasoline,Offline,Economy,5.7,Low,20879.6
25/04/2019,2019,BMW M8,49351,2,North America,Mexico,Wholesale,Gasoline,Fleet,Economy,4.7,Low,24675.5
26/04/2019,2019,BMW 5 Series,116506,3,Africa,Nigeria,Dealership,Hybrid,Offline,Premium,3.1,Medium,38835.33333
26/04/2019,2019,BMW M4,82513,2,South America,Unknown,Wholesale,Gasoline,Fleet,Premium,2,High,41256.5
27/04/2019,2019,BMW X4,74619,1,South America,Unknown,Wholesale,Electric,Online,Luxury,1.3,Medium,74619
27/04/2019,2019,BMW X5,30207,5,North America,USA,Wholesale,Hybrid,Offline,Economy,6.2,Low,6041.4
27/04/2019,2019,BMW X1,51400,1,Europe,France,Wholesale,Diesel,Offline,Luxury,3.8,High,51400
27/04/2019,2019,BMW Z4,88822,1,North America,USA,Wholesale,Gasoline,Offline,Luxury,2.2,High,88822
27/04/2019,2019,BMW 1 Series,70682,1,Asia,South Korea,Dealership,Electric,Fleet,Luxury,2.4,High,70682
,,,,,,,,,,,,,
28/04/2019,2019,BMW 5 Series,83168,3,North America,Mexico,Wholesale,Hybrid,Fleet,Premium,3.5,Medium,27722.66667
28/04/2019,2019,BMW M8,104873,5,South America,Unknown,Wholesale,Gasoline,Online,Economy,8.8,Low,20974.6
28/04/2019,2019,BMW M8,62669,4,South America,Unknown,Wholesale,Gasoline,Online,Economy,6.6,High,15667.25
29/04/2019,2019,BMW M2,80354,2,North America,Mexico,Dealership,Electric,Online,Premium,3.4,Medium,40177
30/04/2019,2019,BMW i3,82287,1,North America,USA,Wholesale,Electric,Offline,Luxury,1.5,Medium,82287
1/5/2019,2019,BMW 1 Series,53536,5,South America,Unknown,Dealership,Electric,Offline,Economy,6.8,Low,10707.2
,,,,,,,,,,,,,
1/5/2019,2019,BMW M2,105998,2,Europe,Germany,Dealership,Electric,Fleet,Luxury,0.9,High,52999
2/5/2019,2019,BMW i3,46938,5,Asia,South Korea,Wholesale,Electric,Online,Economy,3.8,Low,9387.6
2/5/2019,2019,BMW iX,109944,2,South America,Unknown,Wholesale,Electric,Offline,Luxury,2.4,High,54972
3/5/2019,2019,BMW X7,117009,5,North America,Mexico,Wholesale,Gasoline,Fleet,Economy,5.2,Low,23401.8
3/5/2019,2019,BMW X5,55724,4,Africa,Nigeria,Wholesale,Hybrid,Fleet,Economy,7.7,Medium,13931
3/5/2019,2019,BMW X3,89379,5,Europe,France,Wholesale,Diesel,Offline,Economy,8.6,Low,17875.8
3/5/2019,2019,BMW iX,40564,5,Asia,Japan,Wholesale,Electric,Offline,Economy,3.8,Medium,8112.8
4/5/2019,2019,BMW 7 Series,35456,1,Asia,China,Wholesale,Electric,Offline,Premium,2.9,Medium,35456
4/5/2019,2019,BMW X1,98517,1,Europe,UK,Wholesale,Diesel,Offline,Luxury,1.2,High,98517
5/5/2019,2019,BMW M3,94685,1,North America,USA,Wholesale,Electric,Fleet,Luxury,3.8,Medium,94685
5/5/2019,2019,BMW X1,82018,5,South America,Unknown,Dealership,Diesel,Offline,Economy,5.2,High,16403.6
5/5/2019,2019,BMW X5,82214,4,North America,USA,Dealership,Hybrid,Fleet,Economy,7.8,Low,20553.5
6/5/2019,2019,BMW M5,79954,2,South America,Unknown,Wholesale,Electric,Fleet,Premium,1.4,Medium,39977
8/5/2019,2019,BMW X4,89423,1,Asia,Japan,Wholesale,Electric,Offline,Luxury,3,High,89423
8/5/2019,2019,BMW iX,91388,3,Africa,Nigeria,Wholesale,Electric,Offline,Premium,1.9,Medium,30462.66667
8/5/2019,2019,BMW X3,72448,5,Africa,Nigeria,Dealership,Diesel,Fleet,Economy,4.9,Low,14489.6
9/5/2019,2019,BMW 7 Series,32846,4,Asia,China,Wholesale,Electric,Fleet,Economy,5.5,Low,8211.5
9/5/2019,2019,BMW X3,100400,4,South America,Unknown,Wholesale,Diesel,Offline,Premium,1.1,High,25100
9/5/2019,2019,BMW i3,92740,1,Africa,Nigeria,Dealership,Electric,Offline,Luxury,0.2,High,92740
9/5/2019,2019,BMW 3 Series,40711,1,Europe,France,Wholesale,Diesel,Offline,Premium,2.7,Low,40711
,,,,,,,,,,,,,
9/5/2019,2019,BMW iX3,95036,3,Asia,Japan,Dealership,Electric,Offline,Premium,2.9,Medium,31678.66667
9/5/2019,2019,BMW 8 Series,50563,3,South America,Unknown,Wholesale,Gasoline,Offline,Economy,5.8,Medium,16854.33333
10/5/2019,2019,BMW i4,62800,1,Africa,Egypt,Wholesale,Electric,Offline,Luxury,3.5,High,62800
10/5/2019,2019,BMW 7 Series,75440,2,South America,Unknown,Wholesale,Electric,Offline,Premium,3.5,High,37720
11/5/2019,2019,BMW 4 Series,88527,1,North America,Canada,Dealership,Gasoline,Online,Luxury,0.8,High,88527
,,,,,,,,,,,,,
11/5/2019,2019,BMW M5,76546,1,Asia,South Korea,Wholesale,Electric,Online,Luxury,3.2,High,76546
11/5/2019,2019,BMW iX,94547,4,Europe,Germany,Wholesale,Electric,Offline,Economy,9.8,High,23636.75
11/5/2019,2019,BMW X7,38712,1,Asia,Japan,Wholesale,Gasoline,Online,Premium,2,Medium,38712
11/5/2019,2019,BMW iX,106169,1,South America,Unknown,Wholesale,Electric,Offline,Luxury,3.5,High,106169
12/5/2019,2019,BMW M4,53321,1,North America,USA,Wholesale,Gasoline,Fleet,Luxury,1,High,53321
12/5/2019,2019,BMW 6 Series,103746,2,Europe,Spain,Wholesale,Gasoline,Online,Luxury,2.6,Medium,51873
13/05/2019,2019,BMW i3,43806,4,Asia,South Korea,Wholesale,Electric,Offline,Economy,9.8,Low,10951.5
13/05/2019,2019,BMW i4,114683,5,North America,Canada,Wholesale,Electric,Online,Economy,6.8,Low,22936.6
13/05/2019,2019,BMW i4,80117,5,North America,Canada,Wholesale,Electric,Offline,Economy,4.1,High,16023.4
13/05/2019,2019,BMW 1 Series,92415,5,Europe,France,Wholesale,Electric,Fleet,Economy,3.2,Medium,18483
,,,,,,,,,,,,,
14/05/2019,2019,BMW i3,36732,5,North America,USA,Dealership,Electric,Online,Economy,5,Medium,7346.4
15/05/2019,2019,BMW X3,46972,4,Africa,Nigeria,Wholesale,Diesel,Online,Economy,8.8,Low,11743
16/05/2019,2019,BMW M8,93571,1,South America,Unknown,Dealership,Gasoline,Fleet,Luxury,1,High,93571
16/05/2019,2019,BMW X5,78555,5,Asia,South Korea,Dealership,Hybrid,Fleet,Economy,4.5,Low,15711
16/05/2019,2019,BMW X5,109712,1,South America,Unknown,Dealership,Hybrid,Offline,Luxury,0.4,High,109712
16/05/2019,2019,BMW iX,68210,5,Africa,Nigeria,Wholesale,Electric,Offline,Economy,4.4,Low,13642
16/05/2019,2019,BMW i8,72124,2,Europe,Spain,Wholesale,Electric,Offline,Premium,1.3,Low,36062
16/05/2019,2019,BMW X1,46956,1,Europe,France,Wholesale,Diesel,Offline,Premium,3.5,Medium,46956
17/05/2019,2019,BMW X2,119686,4,South America,Unknown,Wholesale,Hybrid,Offline,Premium,3.7,High,29921.5
17/05/2019,2019,BMW M2,30318,2,North America,Mexico,Wholesale,Electric,Online,Economy,8.8,Low,15159
18/05/2019,2019,BMW 6 Series,96611,2,South America,Unknown,Wholesale,Gasoline,Offline,Premium,1.5,Medium,48305.5
18/05/2019,2019,BMW iX3,60172,4,North America,USA,Wholesale,Electric,Offline,Economy,6.8,Low,15043
18/05/2019,2019,BMW 3 Series,107313,2,North America,Mexico,Dealership,Diesel,Online,Luxury,2.7,High,53656.5
,,,,,,,,,,,,,
19/05/2019,2019,BMW Z4,111795,1,Africa,Egypt,Wholesale,Gasoline,Fleet,Luxury,1.7,Medium,111795
19/05/2019,2019,BMW i3,80764,3,Asia,China,Dealership,Electric,Offline,Premium,1.3,Medium,26921.33333
20/05/2019,2019,BMW 5 Series,47401,3,Asia,China,Wholesale,Hybrid,Online,Economy,9.6,Medium,15800.33333
20/05/2019,2019,BMW M5,73034,5,South America,Unknown,Wholesale,Electric,Offline,Economy,3.2,High,14606.8
21/05/2019,2019,BMW 4 Series,116257,5,South America,Unknown,Wholesale,Gasoline,Offline,Economy,6.6,Low,23251.4
,,,,,,,,,,,,,
21/05/2019,2019,BMW M5,58082,1,Asia,South Korea,Wholesale,Electric,Fleet,Luxury,1.9,High,58082
23/05/2019,2019,BMW i8,62021,4,Asia,India,Wholesale,Electric,Fleet,Economy,4.3,Medium,15505.25
23/05/2019,2019,BMW X1,48540,1,Asia,South Korea,Wholesale,Diesel,Fleet,Premium,3.9,Medium,48540
23/05/2019,2019,BMW X2,31705,5,Asia,Japan,Wholesale,Hybrid,Online,Economy,9.9,Medium,6341
24/05/2019,2019,BMW i8,107492,2,North America,USA,Wholesale,Electric,Offline,Luxury,3.7,High,53746
25/05/2019,2019,BMW i8,63785,1,North America,Mexico,Dealership,Electric,Online,Luxury,0.2,High,63785
25/05/2019,2019,BMW 1 Series,96153,1,Africa,Nigeria,Wholesale,Electric,Offline,Luxury,2.4,High,96153
,,,,,,,,,,,,,
26/05/2019,2019,BMW X3,58604,4,Europe,Italy,Dealership,Diesel,Offline,Economy,3,Low,14651
27/05/2019,2019,BMW X1,75588,5,Europe,Germany,Dealership,Diesel,Online,Economy,7.4,Low,15117.6
27/05/2019,2019,BMW i3,46838,1,Africa,Egypt,Wholesale,Electric,Offline,Premium,3.2,Medium,46838
27/05/2019,2019,BMW i4,46439,2,Europe,Italy,Dealership,Electric,Offline,Economy,8.7,Low,23219.5
28/05/2019,2019,BMW 7 Series,116840,2,South America,Unknown,Wholesale,Electric,Fleet,Luxury,2.5,High,58420
28/05/2019,2019,BMW 7 Series,45316,3,Africa,Nigeria,Wholesale,Electric,Fleet,Economy,6.2,Low,15105.33333
28/05/2019,2019,BMW M4,107700,5,Europe,France,Wholesale,Gasoline,Offline,Economy,4.6,Low,21540
29/05/2019,2019,BMW i4,68738,2,South America,Unknown,Wholesale,Electric,Offline,Premium,3.2,High,34369
29/05/2019,2019,BMW i3,68941,4,Africa,Egypt,Wholesale,Electric,Fleet,Economy,7.8,Low,17235.25
29/05/2019,2019,BMW M2,90766,5,South America,Unknown,Wholesale,Electric,Offline,Economy,3.7,Low,18153.2
29/05/2019,2019,BMW 1 Series,47674,2,South America,Unknown,Wholesale,Electric,Offline,Economy,4.5,High,23837
,,,,,,,,,,,,,
29/05/2019,2019,BMW X6,36861,1,Europe,Spain,Wholesale,Diesel,Online,Premium,1.1,Medium,36861
30/05/2019,2019,BMW X5,92137,5,Europe,Germany,Wholesale,Hybrid,Offline,Economy,5.4,Low,18427.4
30/05/2019,2019,BMW X4,117057,2,South America,Unknown,Wholesale,Electric,Offline,Luxury,0.5,High,58528.5
30/05/2019,2019,BMW 1 Series,53031,1,North America,Canada,Wholesale,Electric,Fleet,Luxury,2.2,High,53031
,,,,,,,,,,,,,
31/05/2019,2019,BMW X5,117610,3,North America,Mexico,Wholesale,Hybrid,Online,Premium,3,Medium,39203.33333
31/05/2019,2019,BMW 8 Series,114576,5,North America,Canada,Wholesale,Gasoline,Fleet,Economy,8.5,High,22915.2
1/6/2019,2019,BMW X3,92484,5,Europe,Italy,Wholesale,Diesel,Online,Economy,6.4,Medium,18496.8
2/6/2019,2019,BMW M5,88151,2,Europe,Spain,Wholesale,Electric,Online,Premium,0.6,Medium,44075.5
2/6/2019,2019,BMW 8 Series,41117,3,Asia,South Korea,Wholesale,Gasoline,Offline,Economy,9.1,Low,13705.66667
2/6/2019,2019,BMW X7,48989,4,South America,Unknown,Wholesale,Gasoline,Offline,Economy,9.3,Low,12247.25
3/6/2019,2019,BMW X4,98737,2,Europe,UK,Wholesale,Electric,Online,Luxury,3.2,High,49368.5
3/6/2019,2019,BMW i8,102321,2,Europe,Spain,Wholesale,Electric,Fleet,Luxury,0.2,High,51160.5
4/6/2019,2019,BMW i8,58090,4,South America,Unknown,Wholesale,Electric,Offline,Economy,7.7,Low,14522.5
4/6/2019,2019,BMW 4 Series,108671,4,South America,Unknown,Wholesale,Gasoline,Fleet,Premium,2.1,Medium,27167.75
,,,,,,,,,,,,,
5/6/2019,2019,BMW iX3,102372,4,Asia,South Korea,Dealership,Electric,Offline,Premium,2.7,Low,25593
5/6/2019,2019,BMW 6 Series,35618,4,Asia,India,Wholesale,Gasoline,Fleet,Economy,6.3,Low,8904.5
5/6/2019,2019,BMW M3,31595,4,Europe,Italy,Dealership,Electric,Online,Economy,6,High,7898.75
5/6/2019,2019,BMW M8,40000,1,South America,Unknown,Wholesale,Gasoline,Offline,Premium,0.4,Medium,40000
7/6/2019,2019,BMW 5 Series,103768,1,Africa,South Africa,Wholesale,Hybrid,Offline,Luxury,2.6,High,103768
7/6/2019,2019,BMW X3,102076,4,Africa,South Africa,Dealership,Diesel,Online,Premium,1.9,Medium,25519
7/6/2019,2019,BMW X6,77031,3,South America,Unknown,Wholesale,Diesel,Fleet,Premium,2.7,Medium,25677
8/6/2019,2019,BMW M2,118366,3,South America,Unknown,Wholesale,Electric,Offline,Premium,1.2,Medium,39455.33333
8/6/2019,2019,BMW 2 Series,38250,4,North America,Mexico,Wholesale,Diesel,Online,Economy,4.5,Medium,9562.5
